restaurant_id,restaurant_name,city,opening_hours
3298,Silver Kabab Cafe,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3299,Urban Dhaba Cafe,Delhi,11:00 AM - 11:00 PM
3300,Classic Table Point,Delhi,8:00 AM - 11:00 PM
3301,New Thali Lounge,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3302,Big Masala Express,Delhi,11:00 AM - 11:00 PM
3303,Golden Annapoorna Hub,Hyderabad,9:00 AM - 12:00 AM
3304,Big Palace Hub,Kolkata,12:00 PM - 12:00 AM
3305,The Chowk Bar & Kitchen,Kolkata,7:00 AM - 10:00 PM
3306,Modern Rasoi Place,Delhi,10:00 AM - 10:00 PM
3307,Spice Masala Lounge,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3308,The Bazaar Hub,Delhi,11:00 AM - 11:00 PM
3309,Desi Spice Cafe,Kolkata,9:00 AM - 12:00 AM
3310,The Dosa Lounge,Bengaluru,11:00 AM - 11:00 PM
3311,Royal Grill Bar & Kitchen,Delhi,10:00 AM - 10:00 PM
3312,Classic Curry Point,Mumbai,7:00 AM - 10:00 PM
3313,Biryani Kabab Point,Chennai,10:00 AM - 11:00 PM
3314,Royal House Cafe,Ahmedabad,8:00 AM - 11:00 PM
3315,Classic Kitchen,Hyderabad,8:00 AM - 11:00 PM
3316,Silver Annapoorna Lounge,Pune,8:00 AM - 11:00 PM
3317,Biryani Tandoor Hub,Delhi,8:00 AM - 11:00 PM
3318,Heritage Swad Junction,Bengaluru,9:00 AM - 11:00 PM
3319,New Swad Cafe,Hyderabad,6:00 PM - 3:00 AM
3320,The Corner Lounge,Bengaluru,12:00 PM - 12:00 AM
3321,Heritage Zaika Bar & Kitchen,Delhi,6:00 PM - 3:00 AM
3322,Big Zaika Hub,Bengaluru,11:00 AM - 11:00 PM
3323,Golden Flavours Point,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3324,Golden Rasoi Lounge,Pune,12:00 PM - 12:00 AM
3325,Modern Corner Point,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3326,Big Curry Junction,Kolkata,11:00 AM - 11:00 PM
3327,Little Darbar Cafe,Chennai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3328,Modern Biryani Cafe,Hyderabad,12:00 PM - 12:00 AM
3329,Little Masala Cafe,Hyderabad,7:00 AM - 10:00 PM
3330,Hotel Zaika Point,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3331,Spice Tandoor Point,Bengaluru,9:00 AM - 12:00 AM
3332,Big Swad,Pune,10:00 AM - 10:00 PM
3333,Golden Flame Point,Pune,7:00 AM - 10:00 PM
3334,Spice Dhaba Bar & Kitchen,Mumbai,11:00 AM - 11:00 PM
3335,Royal Tandoor & Co.,Bengaluru,8:00 AM - 10:00 PM
3336,Urban Rasoi Cafe,Mumbai,7:00 AM - 10:00 PM
3337,Grand Mahal Junction,Delhi,7:00 AM - 10:00 PM
3338,Restaurant Darbar Express,Kolkata,11:00 AM - 11:00 PM
3339,New Tadka & Co.,Delhi,9:00 AM - 12:00 AM
3340,Grand Kabab,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3341,Biryani House,Pune,24 Hours
3342,New Palace Place,Hyderabad,8:00 AM - 11:00 PM
3343,Royal Kitchen & Co.,Delhi,24 Hours
3344,Little Garden Junction,Pune,8:00 AM - 11:00 PM
3345,Old Rasoi Cafe,Kolkata,10:00 AM - 10:00 PM
3346,Little Dosa & Co.,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3347,Fusion Tadka Junction,Bengaluru,6:00 PM - 3:00 AM
3348,Golden Bazaar Point,Delhi,11:30 AM - 11:45 PM
3349,Heritage Dhaba Lounge,Bengaluru,6:00 PM - 3:00 AM
3350,Biryani Masala Hub,Hyderabad,12:00 PM - 12:00 AM
3351,Biryani Annapoorna Express,Mumbai,12:00 PM - 12:00 AM
3352,Fusion Darbar & Co.,Ahmedabad,24 Hours
3353,Urban Dhaba Point,Mumbai,9:00 AM - 11:00 PM
3354,New Masala,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3355,Big Swad Place,Bengaluru,8:00 AM - 10:00 PM
3356,Heritage Flavours Place,Pune,10:00 AM - 11:00 PM
3357,Cafe Haveli Place,Bengaluru,8:00 AM - 11:00 PM
3358,Spice Tandoor Point,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3359,Classic Dhaba Junction,Delhi,10:00 AM - 11:00 PM
3360,Heritage House Lounge,Mumbai,9:00 AM - 11:00 PM
3361,Modern Rasoi Hub,Surat,9:00 AM - 11:00 PM
3362,New Mahal Hub,Mumbai,9:00 AM - 12:00 AM
3363,Royal Haveli,Mumbai,8:00 AM - 10:00 PM
3364,Big Swad Lounge,Mumbai,9:00 AM - 11:00 PM
3365,Urban Tandoor Point,Mumbai,9:00 AM - 11:00 PM
3366,Old Tadka Lounge,Surat,11:30 AM - 11:45 PM
3367,Old Masala Junction,Kolkata,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3368,Big Palace Junction,Kolkata,6:00 PM - 3:00 AM
3369,Hotel Rasoi Lounge,Bengaluru,11:00 AM - 11:00 PM
3370,Urban Table Lounge,Hyderabad,7:00 AM - 10:00 PM
3371,Spice Flavours Place,Bengaluru,6:00 PM - 3:00 AM
3372,Urban Khana,Mumbai,24 Hours
3373,Grand Mahal Cafe,Bengaluru,8:00 AM - 11:00 PM
3374,Desi Rasoi & Co.,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3375,Desi Grill Place,Delhi,9:00 AM - 11:00 PM
3376,Cafe Garden Place,Mumbai,9:00 AM - 12:00 AM
3377,Fusion Zaika Point,Bengaluru,24 Hours
3378,Old Kabab Express,Delhi,8:00 AM - 11:00 PM
3379,The Khana Express,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3380,Classic Dhaba,Pune,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3381,Modern Dhaba Place,Hyderabad,7:00 AM - 10:00 PM
3382,Restaurant Corner Lounge,Mumbai,10:00 AM - 11:00 PM
3383,Golden Biryani Express,Surat,8:00 AM - 10:00 PM
3384,Desi Zaika Bar & Kitchen,Delhi,8:00 AM - 11:00 PM
3385,Fusion Haveli Point,Delhi,11:00 AM - 11:00 PM
3386,Cafe Kitchen Cafe,Bengaluru,10:00 AM - 11:00 PM
3387,Big Mahal Bar & Kitchen,Surat,7:00 AM - 10:00 PM
3388,Urban Table,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3389,Spice Table Point,Mumbai,7:00 AM - 10:00 PM
3390,Hotel Flame Cafe,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3391,Heritage Kabab Bar & Kitchen,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3392,Restaurant Masala,Pune,12:00 PM - 12:00 AM
3393,Royal Bites,Mumbai,10:00 AM - 11:00 PM
3394,Modern Bites Place,Kolkata,11:30 AM - 11:45 PM
3395,Urban Corner Cafe,Mumbai,11:00 AM - 11:00 PM
3396,Big Mahal Place,Delhi,10:00 AM - 11:00 PM
3397,Big Swad,Mumbai,10:00 AM - 10:00 PM
3398,Fusion Biryani Hub,Kolkata,24 Hours
3399,Classic Table Point,Surat,8:00 AM - 11:00 PM
3400,Big Grill & Co.,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3401,Golden Grill Lounge,Delhi,24 Hours
3402,The Flavours Lounge,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3403,Old Bites,Delhi,10:00 AM - 10:00 PM
3404,Fusion Tadka Lounge,Delhi,6:00 PM - 3:00 AM
3405,Royal Grill Hub,Bengaluru,11:30 AM - 11:45 PM
3406,Hotel Mahal Cafe,Hyderabad,8:00 AM - 11:00 PM
3407,Old Kitchen Hub,Delhi,12:00 PM - 12:00 AM
3408,Biryani Bazaar Hub,Pune,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3409,Classic Table Point,Surat,10:00 AM - 10:00 PM
3410,New Corner Junction,Hyderabad,11:00 AM - 11:00 PM
3411,Heritage Kabab Junction,Pune,11:00 AM - 11:00 PM
3412,Old Bites Express,Pune,11:00 AM - 11:00 PM
3413,Hotel Kitchen Cafe,Mumbai,9:00 AM - 12:00 AM
3414,Restaurant Table Cafe,Chennai,11:30 AM - 11:45 PM
3415,Classic Swad Cafe,Jaipur,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3416,Royal Kitchen Bar & Kitchen,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3417,Silver Kitchen Place,Pune,8:00 AM - 10:00 PM
3418,Fusion Flame Place,Delhi,10:00 AM - 10:00 PM
3419,Cafe House Express,Bengaluru,8:00 AM - 10:00 PM
3420,Royal Khana,Pune,10:00 AM - 11:00 PM
3421,Old Flame & Co.,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3422,Restaurant Zaika,Mumbai,12:00 PM - 12:00 AM
3423,Modern Zaika Junction,Delhi,10:00 AM - 11:00 PM
3424,New Darbar & Co.,Bengaluru,8:00 AM - 10:00 PM
3425,Golden Curry Hub,Hyderabad,8:00 AM - 11:00 PM
3426,Fusion Khana,Mumbai,10:00 AM - 11:00 PM
3427,Urban Masala Lounge,Kolkata,9:00 AM - 11:00 PM
3428,Modern House Lounge,Pune,10:00 AM - 11:00 PM
3429,Restaurant Spice Cafe,Delhi,6:00 PM - 3:00 AM
3430,Desi Mahal & Co.,Kolkata,9:00 AM - 12:00 AM
3431,Old Curry Cafe,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3432,Biryani Khana Junction,Mumbai,24 Hours
3433,Cafe Darbar Point,Pune,11:30 AM - 11:45 PM
3434,Biryani Thali & Co.,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3435,New Khana Point,Mumbai,8:00 AM - 11:00 PM
3436,Restaurant Darbar Express,Hyderabad,24 Hours
3437,Silver Annapoorna Point,Delhi,12:00 PM - 12:00 AM
3438,Hotel Tandoor Hub,Delhi,9:00 AM - 12:00 AM
3439,Urban Zaika Bar & Kitchen,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3440,Silver Haveli Express,Mumbai,9:00 AM - 11:00 PM
3441,Urban Darbar Cafe,Mumbai,7:00 AM - 10:00 PM
3442,Old Annapoorna & Co.,Ahmedabad,11:30 AM - 11:45 PM
3443,Fusion Thali Bar & Kitchen,Hyderabad,8:00 AM - 10:00 PM
3444,Old House Place,Kolkata,9:00 AM - 11:00 PM
3445,Old House Point,Hyderabad,10:00 AM - 10:00 PM
3446,Modern Thali Point,Mumbai,24 Hours
3447,The Khana & Co.,Chennai,10:00 AM - 10:00 PM
3448,Silver Darbar Cafe,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3449,Golden Rasoi Cafe,Chennai,8:00 AM - 11:00 PM
3450,Big Garden Bar & Kitchen,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3451,Cafe Bites Point,Bengaluru,8:00 AM - 11:00 PM
3452,Biryani Kabab Express,Kolkata,10:00 AM - 11:00 PM
3453,Old Dosa Express,Mumbai,8:00 AM - 10:00 PM
3454,Little Zaika Hub,Mumbai,11:00 AM - 11:00 PM
3455,New Curry Place,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3456,Silver Darbar,Chennai,8:00 AM - 11:00 PM
3457,Spice Haveli,Delhi,8:00 AM - 11:00 PM
3458,Cafe Chowk Express,Bengaluru,12:00 PM - 12:00 AM
3459,New Kitchen Junction,Delhi,12:00 PM - 12:00 AM
3460,Heritage Flame Junction,Mumbai,7:00 AM - 10:00 PM
3461,Big Chowk Lounge,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3462,Restaurant Kitchen Place,Delhi,9:00 AM - 12:00 AM
3463,Cafe Dosa Point,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3464,New Darbar Place,Mumbai,9:00 AM - 11:00 PM
3465,Heritage Palace Bar & Kitchen,Mumbai,11:00 AM - 11:00 PM
3466,Biryani Mahal & Co.,Bengaluru,10:00 AM - 10:00 PM
3467,Big Flavours Junction,Mumbai,6:00 PM - 3:00 AM
3468,Royal Rasoi & Co.,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3469,Old Garden Lounge,Delhi,7:00 AM - 10:00 PM
3470,New Tandoor Express,Ahmedabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3471,Restaurant Spice Lounge,Chennai,11:00 AM - 11:00 PM
3472,Silver Kitchen Bar & Kitchen,Delhi,6:00 PM - 3:00 AM
3473,Old Darbar Hub,Mumbai,7:00 AM - 10:00 PM
3474,Urban Darbar Hub,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3475,Silver Table & Co.,Chennai,11:30 AM - 11:45 PM
3476,Biryani Tadka Place,Delhi,9:00 AM - 11:00 PM
3477,Modern Chowk Bar & Kitchen,Pune,9:00 AM - 12:00 AM
3478,Restaurant Grill Junction,Bengaluru,11:30 AM - 11:45 PM
3479,Biryani Curry,Jaipur,10:00 AM - 10:00 PM
3480,Little Flavours Express,Delhi,8:00 AM - 10:00 PM
3481,Little Grill Express,Chennai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3482,Old Chowk Place,Delhi,11:30 AM - 11:45 PM
3483,Spice Garden Bar & Kitchen,Bengaluru,8:00 AM - 11:00 PM
3484,Modern Flavours Bar & Kitchen,Bengaluru,11:00 AM - 11:00 PM
3485,Fusion Mahal & Co.,Mumbai,12:00 PM - 12:00 AM
3486,Hotel Rasoi Express,Mumbai,10:00 AM - 11:00 PM
3487,Golden Darbar Bar & Kitchen,Mumbai,8:00 AM - 10:00 PM
3488,Old Curry Bar & Kitchen,Delhi,9:00 AM - 11:00 PM
3489,Spice Tandoor Cafe,Bengaluru,9:00 AM - 12:00 AM
3490,New Kabab Cafe,Chennai,11:00 AM - 11:00 PM
3491,Spice Zaika Lounge,Kolkata,12:00 PM - 12:00 AM
3492,Spice Rasoi Lounge,Pune,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3493,Golden Palace Express,Pune,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3494,Cafe Biryani Place,Delhi,11:00 AM - 11:00 PM
3495,Golden Garden,Surat,8:00 AM - 11:00 PM
3496,Grand Swad Hub,Jaipur,7:00 AM - 10:00 PM
3497,Old Chowk Lounge,Mumbai,11:00 AM - 11:00 PM
3498,Fusion Kabab Junction,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3499,Cafe Palace,Hyderabad,7:00 AM - 10:00 PM
3500,Modern Kitchen Express,Mumbai,24 Hours
3501,Hotel Annapoorna Hub,Kolkata,11:30 AM - 11:45 PM
3502,Silver Bazaar Place,Bengaluru,24 Hours
3503,Grand Tadka Bar & Kitchen,Bengaluru,9:00 AM - 12:00 AM
3504,Modern Swad Bar & Kitchen,Bengaluru,11:00 AM - 11:00 PM
3505,Golden Dosa Bar & Kitchen,Bengaluru,9:00 AM - 12:00 AM
3506,Little Khana Point,Mumbai,8:00 AM - 11:00 PM
3507,Urban Masala,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3508,The Tadka Express,Ahmedabad,8:00 AM - 11:00 PM
3509,Urban Darbar Junction,Bengaluru,7:00 AM - 10:00 PM
3510,Silver House & Co.,Hyderabad,8:00 AM - 10:00 PM
3511,Grand Dosa Lounge,Hyderabad,24 Hours
3512,New Curry,Kolkata,12:00 PM - 12:00 AM
3513,Grand Khana Hub,Bengaluru,6:00 PM - 3:00 AM
3514,Urban Palace Hub,Chennai,24 Hours
3515,Modern Kitchen Express,Bengaluru,11:30 AM - 11:45 PM
3516,Restaurant Curry Bar & Kitchen,Delhi,9:00 AM - 11:00 PM
3517,Modern Biryani,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3518,Old Dhaba Point,Delhi,24 Hours
3519,Hotel Bites Place,Kolkata,10:00 AM - 11:00 PM
3520,Fusion Bazaar & Co.,Surat,10:00 AM - 10:00 PM
3521,Urban Thali Bar & Kitchen,Mumbai,24 Hours
3522,Old Zaika & Co.,Kolkata,9:00 AM - 12:00 AM
3523,Cafe Rasoi Hub,Bengaluru,10:00 AM - 11:00 PM
3524,Modern Tadka Bar & Kitchen,Bengaluru,7:00 AM - 10:00 PM
3525,The Spice & Co.,Kolkata,12:00 PM - 12:00 AM
3526,Cafe Swad,Delhi,8:00 AM - 11:00 PM
3527,New Flavours,Bengaluru,11:00 AM - 11:00 PM
3528,Heritage Table Cafe,Bengaluru,11:30 AM - 11:45 PM
3529,Biryani Masala Point,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3530,Golden Flavours Express,Pune,10:00 AM - 10:00 PM
3531,Cafe Biryani Point,Ahmedabad,12:00 PM - 12:00 AM
3532,Little Mahal Place,Mumbai,24 Hours
3533,Heritage Dosa Hub,Hyderabad,11:00 AM - 11:00 PM
3534,Biryani Tadka Hub,Surat,9:00 AM - 11:00 PM
3535,Big Grill Hub,Bengaluru,8:00 AM - 10:00 PM
3536,Golden Curry Express,Mumbai,11:00 AM - 11:00 PM
3537,Little Chowk Point,Bengaluru,9:00 AM - 12:00 AM
3538,Silver Curry Point,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3539,Grand Biryani & Co.,Kolkata,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3540,Silver Masala Lounge,Mumbai,10:00 AM - 10:00 PM
3541,Silver Dhaba Express,Pune,8:00 AM - 11:00 PM
3542,Urban Spice Hub,Kolkata,9:00 AM - 12:00 AM
3543,The Haveli Lounge,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3544,Old Dosa Express,Hyderabad,24 Hours
3545,Cafe Annapoorna,Mumbai,9:00 AM - 12:00 AM
3546,Hotel Masala,Delhi,9:00 AM - 11:00 PM
3547,Heritage Darbar Hub,Mumbai,10:00 AM - 11:00 PM
3548,Silver Dosa Cafe,Jaipur,8:00 AM - 11:00 PM
3549,Desi Palace Cafe,Mumbai,9:00 AM - 11:00 PM
3550,The Dhaba Cafe,Mumbai,11:30 AM - 11:45 PM
3551,Fusion Khana Express,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3552,Heritage Palace Bar & Kitchen,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3553,Classic Table Express,Bengaluru,11:30 AM - 11:45 PM
3554,Grand Haveli Place,Mumbai,11:30 AM - 11:45 PM
3555,Heritage Spice Lounge,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3556,Cafe Kitchen Bar & Kitchen,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3557,Big Curry & Co.,Mumbai,11:00 AM - 11:00 PM
3558,Spice Mahal & Co.,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3559,Classic Table Express,Mumbai,11:00 AM - 11:00 PM
3560,Classic Haveli Express,Hyderabad,11:30 AM - 11:45 PM
3561,Golden Bites Express,Ahmedabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3562,Hotel Biryani Hub,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3563,Silver Garden Hub,Pune,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3564,Royal Kabab & Co.,Hyderabad,24 Hours
3565,Spice Bazaar Bar & Kitchen,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3566,Heritage Garden,Mumbai,11:30 AM - 11:45 PM
3567,Heritage Bites Point,Bengaluru,11:30 AM - 11:45 PM
3568,Silver Flame Place,Bengaluru,8:00 AM - 11:00 PM
3569,New Chowk Lounge,Delhi,11:30 AM - 11:45 PM
3570,Hotel Mahal Junction,Delhi,10:00 AM - 11:00 PM
3571,Hotel Tandoor Bar & Kitchen,Pune,12:00 PM - 12:00 AM
3572,Silver Thali Cafe,Chennai,6:00 PM - 3:00 AM
3573,Little Corner Express,Jaipur,10:00 AM - 11:00 PM
3574,Silver Annapoorna Cafe,Jaipur,11:30 AM - 11:45 PM
3575,The Swad,Hyderabad,11:30 AM - 11:45 PM
3576,Heritage Curry Junction,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3577,Golden Swad Place,Mumbai,11:30 AM - 11:45 PM
3578,Grand Thali Junction,Bengaluru,8:00 AM - 10:00 PM
3579,Old Biryani Bar & Kitchen,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3580,Fusion Dosa Cafe,Pune,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3581,Royal Corner Junction,Mumbai,24 Hours
3582,Silver Tandoor Lounge,Delhi,11:00 AM - 11:00 PM
3583,Grand Corner & Co.,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3584,Desi Corner Point,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3585,Fusion Bazaar Point,Chennai,10:00 AM - 11:00 PM
3586,Little Bites Place,Mumbai,8:00 AM - 11:00 PM
3587,Spice Flame Cafe,Mumbai,7:00 AM - 10:00 PM
3588,Restaurant Corner Point,Pune,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3589,The Palace Express,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3590,Urban Haveli & Co.,Mumbai,8:00 AM - 11:00 PM
3591,Fusion Thali Bar & Kitchen,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3592,Old Dhaba Cafe,Pune,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3593,Old Garden & Co.,Delhi,8:00 AM - 11:00 PM
3594,Modern Tandoor Hub,Ahmedabad,9:00 AM - 11:00 PM
3595,Biryani Grill,Chennai,8:00 AM - 11:00 PM
3596,Classic Masala Cafe,Hyderabad,9:00 AM - 11:00 PM
3597,Big Bazaar Place,Pune,10:00 AM - 10:00 PM
3598,Modern Dosa Express,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3599,Royal Garden Cafe,Ahmedabad,9:00 AM - 12:00 AM
3600,Grand Khana Express,Delhi,10:00 AM - 10:00 PM
3601,Old Flame Point,Delhi,10:00 AM - 10:00 PM
3602,Silver Table,Chennai,10:00 AM - 10:00 PM
3603,The Haveli Express,Jaipur,8:00 AM - 10:00 PM
3604,Modern Table Hub,Ahmedabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3605,Biryani Palace Lounge,Bengaluru,10:00 AM - 10:00 PM
3606,New Swad Junction,Bengaluru,9:00 AM - 12:00 AM
3607,Spice Thali Point,Kolkata,8:00 AM - 10:00 PM
3608,Golden Spice Point,Kolkata,8:00 AM - 10:00 PM
3609,Spice Biryani Hub,Bengaluru,11:30 AM - 11:45 PM
3610,Silver House Lounge,Hyderabad,11:30 AM - 11:45 PM
3611,Royal Bazaar Express,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
3612,Big Kabab Point,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3613,Classic Rasoi Hub,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3614,New Khana Lounge,Delhi,11:00 AM - 11:00 PM
3615,Fusion Masala Place,Surat,11:00 AM - 11:00 PM
3616,Heritage Zaika Point,Hyderabad,8:00 AM - 10:00 PM
3617,Old Dosa Lounge,Delhi,6:00 PM - 3:00 AM
3618,Classic Dhaba & Co.,Delhi,10:00 AM - 11:00 PM
3619,Classic Spice Place,Bengaluru,9:00 AM - 11:00 PM
3620,Old Chowk Junction,Mumbai,9:00 AM - 11:00 PM
3621,Old Mahal,Mumbai,10:00 AM - 11:00 PM
3622,Royal Zaika Cafe,Kolkata,8:00 AM - 10:00 PM
3623,Biryani Zaika Hub,Delhi,6:00 PM - 3:00 AM
3624,Fusion Haveli Lounge,Chennai,9:00 AM - 12:00 AM
3625,Big Masala & Co.,Hyderabad,10:00 AM - 11:00 PM
3626,Heritage Mahal Place,Hyderabad,11:00 AM - 11:00 PM
3627,Restaurant Darbar Lounge,Hyderabad,11:30 AM - 11:45 PM
3628,Fusion Swad Cafe,Mumbai,10:00 AM - 11:00 PM
3629,Restaurant House Lounge,Hyderabad,11:00 AM - 11:00 PM
3630,Silver Spice Express,Hyderabad,11:00 AM - 11:00 PM
3631,Hotel Darbar Lounge,Mumbai,7:00 AM - 10:00 PM
3632,Golden Haveli,Surat,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3633,Fusion Mahal Point,Hyderabad,9:00 AM - 12:00 AM
3634,Biryani Zaika Place,Ahmedabad,11:30 AM - 11:45 PM
3635,Royal House Bar & Kitchen,Chennai,8:00 AM - 11:00 PM
3636,Desi Swad Lounge,Bengaluru,11:30 AM - 11:45 PM
3637,Heritage Rasoi Hub,Chennai,24 Hours
3638,Desi Darbar Junction,Hyderabad,10:00 AM - 10:00 PM
3639,Cafe Thali Bar & Kitchen,Mumbai,6:00 PM - 3:00 AM
3640,Modern Garden Lounge,Chennai,10:00 AM - 11:00 PM
3641,Modern Haveli Bar & Kitchen,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3642,Spice Grill,Ahmedabad,10:00 AM - 10:00 PM
3643,Classic Zaika Lounge,Bengaluru,12:00 PM - 12:00 AM
3644,Silver Tandoor Cafe,Chennai,24 Hours
3645,Modern Flavours Point,Jaipur,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3646,Old Haveli Bar & Kitchen,Chennai,9:00 AM - 12:00 AM
3647,Big Kitchen Lounge,Pune,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
3648,Modern Table Junction,Bengaluru,9:00 AM - 12:00 AM
3649,Old Dosa Junction,Delhi,10:00 AM - 11:00 PM
3650,Cafe Masala,Bengaluru,6:00 PM - 3:00 AM
3651,Big Flame Place,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3652,Urban Table Cafe,Mumbai,10:00 AM - 10:00 PM
3653,Old Rasoi & Co.,Hyderabad,9:00 AM - 11:00 PM
3654,Biryani Tadka Cafe,Mumbai,10:00 AM - 11:00 PM
3655,The Corner & Co.,Hyderabad,12:00 PM - 12:00 AM
3656,Big Biryani Cafe,Delhi,24 Hours
3657,Modern Dhaba Lounge,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3658,New Annapoorna & Co.,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
3659,Golden Dosa Express,Delhi,10:00 AM - 11:00 PM
3660,Little Zaika Express,Delhi,10:00 AM - 11:00 PM
3661,Hotel Tadka & Co.,Chennai,11:30 AM - 11:45 PM
3662,Classic Flame Hub,Kolkata,10:00 AM - 11:00 PM
3663,Golden Garden,Chennai,10:00 AM - 11:00 PM
3664,Modern Khana Place,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
3665,Classic Spice,Kolkata,24 Hours
