order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
3030,5051,1900,Rava Dosa,02-11-2024,18:41:56,Completed,1287
3031,7270,9502,Grilled Fish,07-05-2023,06:41:00,Completed,1652
3032,1924,392,Nihari,09-07-2022,16:50:43,Completed,1248
3033,2530,6135,Haleem,03-06-2024,06:46:54,Completed,2225
3034,8828,2759,Seekh Kebab,02-02-2023,15:10:51,Cancelled,489
3035,4681,1851,Hyderabadi Biryani,16-05-2023,16:01:08,Completed,2484
3036,8828,7910,Palak Paneer,08-10-2022,19:57:13,Completed,2159
3037,6178,6267,Butter Naan,08-10-2022,15:56:54,Completed,1066
3038,7065,8236,Sambar Rice,23-01-2023,07:57:01,Completed,1471
3039,7248,8758,Pulao,30-07-2023,19:44:28,Completed,394
3040,2588,1025,Vada Pav,02-07-2022,20:51:50,Completed,509
3041,7733,3864,Lemon Rice,16-02-2024,11:59:18,Cancelled,330
3042,2706,1001,Butter Naan,06-12-2024,21:56:40,Completed,2139
3043,5753,2875,Rasgulla,08-07-2024,02:49:51,Completed,525
3044,7498,1333,Mutton Curry,03-08-2022,16:44:01,Completed,1875
3045,4374,4648,Fish Curry,11-08-2024,16:17:07,Cancelled,1779
3046,9218,8487,Uttapam,12-09-2023,11:29:39,Completed,876
3047,3616,5234,Rava Dosa,02-08-2022,09:16:39,Completed,1108
3048,7137,276,Egg Curry,09-12-2023,14:25:24,Cancelled,889
3049,5755,7079,Masala Papad,07-08-2022,15:08:06,Completed,1415
3050,3796,9953,Biryani,28-02-2023,21:56:48,Completed,1807
3051,2531,7810,Rasgulla,20-02-2024,10:43:42,Completed,576
3052,6584,152,Upma,29-10-2024,17:18:48,Completed,1362
3053,4500,1438,Dal Tadka,18-08-2022,06:45:31,Completed,1773
3054,6469,5816,Upma,02-07-2024,11:12:44,Cancelled,989
3055,4364,3451,Hyderabadi Biryani,28-08-2024,13:19:01,Completed,596
3056,2825,9207,Grilled Fish,22-10-2023,19:46:11,Completed,528
3057,2801,6873,Masala Dosa,10-09-2022,08:32:17,Completed,2366
3058,9745,9682,Dal Makhani,21-08-2022,10:31:16,Completed,1485
3059,2839,4341,Medu Vada,13-10-2024,12:44:44,Cancelled,1680
3060,8901,6523,Idli Sambhar,12-03-2024,16:47:29,Completed,2465
3061,4543,7358,Grilled Fish,26-03-2023,16:10:33,Completed,86
3062,3381,7025,Butter Chicken,20-09-2024,12:33:55,Cancelled,1435
3063,872,5417,Sambar Rice,06-01-2023,09:27:22,Completed,1258
3064,6616,150,Gulab Jamun,03-01-2024,18:27:56,Completed,1955
3065,7245,3245,Sambar Rice,10-09-2024,09:38:10,Completed,313
3066,3651,8348,Seekh Kebab,07-09-2024,11:36:37,Completed,451
3067,8633,8128,Dal Makhani,09-11-2022,17:32:25,Completed,952
3068,653,1572,Gulab Jamun,24-03-2023,18:40:38,Completed,240
3069,897,4166,Palak Paneer,12-07-2022,20:33:29,Cancelled,794
3070,5756,4827,Jalebi,11-11-2023,16:11:44,Completed,1011
3071,2492,6089,Grilled Fish,14-01-2023,08:03:28,Completed,578
3072,1384,5334,Masala Papad,01-11-2023,11:27:19,Completed,597
3073,7700,1332,Paneer Bhurji,11-10-2023,08:45:28,Completed,1351
3074,532,6694,Saag Aloo,04-09-2024,19:29:50,Completed,1946
3075,59,3755,Grilled Fish,02-07-2024,16:03:27,Completed,458
3076,7478,4263,Pulao,04-03-2024,14:33:22,Completed,790
3077,1370,1916,Tamarind Rice,23-05-2024,03:46:48,Cancelled,1954
3078,9094,6289,Pav Bhaji,26-12-2022,19:33:15,Cancelled,673
3079,5316,7224,Fish Curry,19-11-2023,19:23:02,Cancelled,226
3080,3802,7414,Sambar Rice,13-11-2022,20:31:35,Completed,154
3081,274,2353,Shahi Paneer,16-01-2023,15:00:00,Completed,1710
3082,1407,3884,Gulab Jamun,27-07-2022,15:31:57,Completed,1610
3083,8499,1161,Kulfi,25-03-2024,21:59:01,Completed,355
3084,2478,4504,Tamarind Rice,20-10-2024,10:26:14,Completed,198
3085,9296,1910,Seekh Kebab,09-09-2024,14:20:39,Completed,1302
3086,7669,4579,Shammi Kebab,10-04-2023,20:08:58,Completed,689
3087,4416,8234,Pesarattu,22-08-2022,08:32:01,Completed,2217
3088,7342,2741,Masala Papad,22-07-2022,21:00:43,Completed,2032
3089,4540,2290,Aloo Paratha,18-01-2023,13:06:24,Cancelled,1109
3090,4033,5322,Rajma Chawal,16-06-2023,10:42:46,Completed,499
3091,1232,1645,Saag Aloo,22-04-2023,20:10:54,Completed,1775
3092,8282,2910,Garlic Naan,31-03-2023,19:32:05,Completed,756
3093,3593,136,Chicken Tikka,31-03-2023,14:18:42,Completed,262
3094,9699,8304,Pesarattu,14-03-2023,08:57:32,Completed,1867
3095,7682,5129,Rasgulla,25-09-2022,17:38:07,Completed,1239
3096,1279,5207,Halwa,05-03-2024,16:33:33,Completed,1043
3097,6682,6525,Rava Dosa,11-08-2023,20:42:24,Cancelled,1990
3098,8976,5685,Rava Dosa,20-12-2024,17:02:09,Completed,1419
3099,3941,7892,Butter Naan,04-01-2023,21:00:47,Cancelled,683
3100,1197,8126,Grilled Fish,08-03-2024,18:35:10,Completed,1157
3101,5711,3402,Medu Vada,01-09-2024,07:22:15,Cancelled,2361
3102,1452,5859,Rabri,12-07-2022,15:18:34,Cancelled,503
3103,2417,9428,Masala Papad,25-06-2023,16:32:19,Cancelled,1079
3104,9844,597,Shahi Paneer,09-11-2022,00:54:51,Cancelled,555
3105,5865,7275,Tandoori Roti,01-05-2023,06:43:05,Completed,778
3106,9432,4033,Mixed Veg,27-07-2023,16:36:46,Cancelled,1988
3107,6481,8947,Saag Aloo,07-05-2023,23:41:10,Cancelled,814
3108,918,225,Rabri,03-08-2024,14:58:54,Cancelled,265
3109,2176,8326,Paneer Tikka,23-09-2023,08:30:05,Completed,2357
3110,4052,5813,Biryani,02-11-2022,16:37:29,Completed,1118
3111,1427,4637,Egg Curry,18-02-2023,21:41:40,Completed,2006
3112,5900,360,Prawn Masala,13-06-2023,13:07:57,Completed,117
3113,6871,4183,Butter Chicken,24-09-2024,18:55:32,Cancelled,1301
3114,6160,7498,Paneer Tikka,27-07-2022,19:56:09,Completed,2461
3115,3215,5971,Matar Paneer,25-07-2022,07:15:00,Completed,1824
3116,7110,4924,Shahi Paneer,05-09-2023,15:32:30,Completed,440
3117,4673,2764,Bisi Bele Bath,21-08-2024,09:14:16,Completed,1028
3118,9576,7340,Phirni,25-08-2022,20:06:35,Completed,932
3119,8955,1895,Shammi Kebab,14-07-2023,14:51:51,Completed,1669
3120,5802,1539,Pulao,13-12-2022,09:16:50,Completed,2343
3121,5347,3298,Sambar Rice,08-01-2023,18:10:05,Cancelled,1571
3122,1895,9770,Tamarind Rice,27-11-2024,18:34:40,Completed,1989
3123,8859,5567,Aloo Paratha,29-05-2023,22:23:04,Completed,2031
3124,672,7315,Saag Aloo,31-05-2024,13:30:05,Completed,538
3125,2065,4035,Shahi Paneer,27-10-2023,12:46:21,Completed,1079
3126,9766,2323,Butter Chicken,01-10-2022,06:39:43,Completed,1715
3127,1044,953,Bisi Bele Bath,29-11-2024,11:24:44,Completed,2277
3128,8617,5509,Egg Curry,13-12-2023,06:57:20,Completed,212
3129,3795,3726,Mixed Veg,14-07-2024,19:08:30,Completed,131
3130,779,9669,Paneer Tikka,10-11-2024,15:28:07,Completed,243
3131,5401,6775,Egg Curry,12-04-2024,08:21:18,Cancelled,686
3132,3355,1203,Lemon Rice,11-07-2024,18:15:09,Completed,711
3133,935,4651,Vada Pav,06-03-2024,19:23:06,Completed,1631
3134,4094,8228,Masala Papad,12-09-2023,05:22:45,Completed,505
3135,3589,4845,Paneer Tikka,27-07-2023,13:49:48,Completed,2152
3136,1038,9121,Dal Fry,19-04-2023,10:34:43,Completed,1611
3137,5754,456,Gulab Jamun,24-03-2023,18:02:47,Completed,252
3138,1505,9147,Halwa,05-08-2023,12:12:58,Completed,1803
3139,6156,3895,Dal Makhani,01-04-2024,11:25:14,Cancelled,1592
3140,5139,8947,Rava Dosa,20-05-2024,10:30:21,Completed,1902
3141,1873,3827,Bhindi Masala,27-04-2024,07:12:30,Completed,2147
3142,3877,3028,Tamarind Rice,20-07-2023,06:13:17,Cancelled,1456
3143,8835,6405,Pav Bhaji,22-02-2023,16:37:04,Completed,2395
3144,2670,8897,Halwa,17-08-2023,16:05:46,Completed,2430
3145,5990,990,Idli Sambhar,26-11-2023,18:28:00,Cancelled,2201
3146,8162,3577,Kadai Chicken,25-12-2022,13:09:45,Completed,2262
3147,9859,4634,Jeera Rice,10-08-2023,16:27:02,Cancelled,565
3148,1629,4266,Biryani,08-02-2024,22:47:40,Completed,1610
3149,629,3937,Matar Paneer,20-03-2024,19:33:17,Completed,1449
3150,3802,4854,Vada Pav,06-12-2023,12:42:40,Cancelled,2139
3151,9408,545,Paneer Bhurji,02-09-2024,22:21:50,Cancelled,851
3152,3671,7930,Kheer,18-10-2023,13:49:21,Completed,867
3153,3744,4030,Matar Paneer,07-08-2023,13:13:50,Completed,2429
3154,4505,4488,Idli Sambhar,23-03-2024,20:40:40,Cancelled,1703
3155,5552,4536,Rava Dosa,21-12-2024,15:14:03,Completed,374
3156,8221,8010,Masala Dosa,02-10-2022,18:28:45,Completed,498
3157,3136,9657,Mutton Curry,24-11-2022,07:22:13,Completed,1766
3158,632,4048,Butter Chicken,12-10-2023,11:10:29,Cancelled,1738
3159,2848,9144,Rasgulla,20-06-2022,16:25:51,Completed,1829
3160,731,8143,Dum Aloo,08-01-2024,09:51:14,Completed,384
3161,3404,3004,Rogan Josh,13-06-2022,17:15:35,Completed,2249
3162,2243,7315,Matar Paneer,21-06-2022,16:48:39,Completed,2227
3163,185,3706,Hyderabadi Biryani,17-01-2024,23:20:50,Cancelled,177
3164,7558,3147,Jeera Rice,21-08-2023,11:30:30,Completed,932
3165,2266,7388,Uttapam,23-11-2022,19:10:16,Cancelled,194
3166,4714,5849,Phirni,01-10-2022,02:59:34,Completed,1908
3167,8552,5813,Rasgulla,06-12-2022,20:56:21,Cancelled,2462
3168,4378,7721,Masala Papad,02-11-2023,20:06:58,Completed,702
3169,9081,5018,Aloo Gobi,27-01-2024,16:56:46,Completed,1431
3170,8324,3454,Mixed Veg,24-12-2024,13:10:52,Completed,2196
3171,1014,8170,Kadai Chicken,24-02-2023,16:37:53,Completed,2017
3172,2537,3579,Sambar Rice,26-01-2024,22:10:53,Completed,99
3173,9575,4097,Jalebi,17-12-2024,20:45:23,Completed,1753
3174,5860,4297,Tamarind Rice,20-09-2022,10:06:06,Completed,1305
3175,7998,7056,Jeera Rice,22-11-2023,18:02:16,Completed,716
3176,5774,5663,Sambar Rice,19-12-2023,09:07:36,Cancelled,1458
3177,7425,3480,Dal Makhani,27-10-2022,16:21:31,Completed,2421
3178,3952,675,Egg Curry,29-02-2024,11:10:54,Completed,1842
3179,5700,9375,Vada Pav,14-09-2022,12:40:48,Cancelled,1521
3180,310,521,Dal Makhani,08-10-2024,17:35:57,Completed,2305
3181,9592,7685,Tandoori Roti,06-11-2024,13:02:28,Completed,1792
3182,7659,4403,Jeera Rice,15-08-2023,19:10:57,Completed,730
3183,9239,2115,Pav Bhaji,24-07-2024,23:20:50,Completed,185
3184,690,2024,Medu Vada,19-12-2024,15:56:55,Completed,2005
3185,1128,2428,Rasgulla,21-05-2024,19:47:58,Completed,2095
3186,3577,7561,Rava Dosa,29-03-2024,08:12:30,Completed,613
3187,3930,713,Saag Aloo,17-09-2024,09:21:18,Completed,2312
3188,4200,3323,Kheer,20-10-2023,19:21:45,Completed,763
3189,3252,8066,Dal Makhani,11-07-2023,16:23:40,Completed,930
3190,9695,5625,Chicken Tikka,22-08-2023,18:07:16,Completed,1591
3191,9794,5952,Butter Chicken,06-06-2022,13:03:47,Completed,2231
3192,2069,6068,Phirni,18-05-2023,12:27:17,Completed,126
3193,3139,2432,Phirni,12-09-2023,14:20:44,Completed,1624
3194,4697,6052,Aloo Paratha,25-02-2024,17:42:28,Completed,2077
3195,2467,4705,Seekh Kebab,25-08-2024,18:50:34,Completed,1677
3196,4850,8776,Dal Fry,06-12-2023,07:25:20,Cancelled,2060
3197,886,7546,Tandoori Roti,08-02-2023,18:57:20,Completed,671
3198,2099,5352,Kadai Chicken,21-10-2022,13:52:02,Completed,642
3199,5810,3519,Mutton Curry,24-02-2024,16:56:47,Completed,172
3200,7803,2339,Gulab Jamun,24-01-2024,10:59:50,Completed,1750
3201,4785,5598,Rava Dosa,17-04-2024,09:58:49,Completed,863
3202,7142,9008,Dal Fry,05-11-2022,13:07:25,Cancelled,926
3203,4035,2112,Grilled Fish,06-12-2022,14:46:31,Completed,861
3204,6632,3626,Matar Paneer,05-03-2024,00:33:30,Cancelled,1751
3205,8608,1521,Poha,23-01-2024,22:51:58,Completed,328
3206,5478,7645,Saag Aloo,27-04-2024,16:39:24,Completed,101
3207,469,6550,Rava Dosa,15-09-2024,10:23:28,Completed,962
3208,3761,9177,Kulfi,06-04-2023,11:59:36,Completed,2445
3209,2977,7056,Pav Bhaji,17-12-2024,21:09:23,Completed,1382
3210,8590,6000,Garlic Naan,16-08-2024,12:48:08,Completed,287
3211,5709,1867,Mutton Curry,19-03-2024,15:44:06,Completed,2362
3212,8034,1805,Mixed Veg,05-05-2024,10:57:19,Completed,1485
3213,4226,5175,Rava Dosa,05-04-2023,10:06:08,Cancelled,119
3214,2246,2361,Chole Bhature,13-06-2023,22:07:56,Completed,2405
3215,1915,3965,Palak Paneer,18-01-2024,08:56:19,Completed,2015
3216,8892,1698,Jeera Rice,02-11-2022,22:37:20,Cancelled,138
3217,9642,1480,Galouti Kebab,26-07-2024,13:18:11,Completed,2237
3218,4099,8250,Kheer,14-01-2024,13:53:20,Completed,987
3219,4843,8058,Rajma Chawal,28-01-2023,10:07:14,Completed,2353
3220,1482,1077,Masala Papad,05-06-2023,12:59:24,Cancelled,101
3221,5509,7609,Butter Chicken,01-01-2023,09:43:27,Completed,2288
3222,8240,9750,Paneer Tikka,12-07-2023,13:32:40,Completed,2251
3223,9531,3631,Idli Sambhar,27-07-2023,23:52:44,Cancelled,1898
3224,482,8157,Poha,23-11-2022,08:35:40,Completed,2197
3225,4639,8484,Chicken Tikka,29-03-2023,11:23:14,Completed,2330
3226,6922,836,Pesarattu,01-04-2024,20:32:21,Completed,2128
3227,7952,4036,Chicken Tikka,06-06-2023,10:28:17,Completed,691
3228,1047,1092,Vada Pav,13-07-2024,19:12:39,Completed,557
3229,9512,1176,Chole Bhature,21-04-2024,14:23:23,Completed,1730
3230,4290,2089,Masala Dosa,08-09-2023,10:02:49,Completed,85
3231,8603,6778,Hyderabadi Biryani,06-07-2022,19:20:26,Cancelled,187
3232,7856,8100,Vada Pav,11-09-2024,16:58:56,Completed,1923
3233,7228,6644,Palak Paneer,10-11-2022,18:20:12,Completed,2138
3234,6971,3197,Dal Fry,18-06-2022,13:50:05,Completed,635
3235,9469,2114,Shammi Kebab,29-09-2022,03:06:39,Completed,1195
3236,7617,9466,Rajma Chawal,19-06-2023,17:50:18,Completed,2285
3237,8546,2342,Nihari,02-05-2024,16:15:52,Completed,2306
3238,3339,2838,Dal Fry,28-12-2023,01:42:09,Completed,2400
3239,7234,2437,Masala Papad,23-11-2022,09:20:07,Cancelled,2420
3240,2414,8814,Saag Aloo,13-02-2024,16:52:48,Cancelled,2026
3241,7275,9309,Grilled Fish,23-06-2023,08:31:29,Completed,490
3242,7858,8186,Saag Aloo,03-05-2024,20:12:09,Cancelled,501
3243,6255,7918,Rabri,15-10-2023,18:48:29,Completed,1559
3244,864,2730,Mixed Veg,07-08-2022,17:31:17,Completed,779
3245,1555,4758,Rava Dosa,29-11-2024,15:54:46,Completed,1765
3246,4814,7060,Medu Vada,07-05-2024,14:39:01,Completed,1683
3247,2731,1013,Galouti Kebab,23-08-2022,13:32:49,Cancelled,2105
3248,1265,234,Nihari,06-05-2024,17:25:25,Cancelled,1978
3249,9034,4020,Dal Makhani,03-09-2023,09:33:49,Completed,1204
3250,6078,8581,Pesarattu,05-03-2024,17:26:05,Completed,391
3251,2284,9058,Jeera Rice,08-11-2022,17:08:20,Cancelled,1317
3252,1984,5376,Rajma Chawal,15-08-2024,15:53:12,Completed,1978
3253,4270,5081,Grilled Fish,04-11-2022,10:35:22,Completed,613
3254,1714,4430,Rasgulla,21-02-2023,05:21:51,Completed,158
3255,3305,4302,Hyderabadi Biryani,06-08-2024,19:28:58,Cancelled,245
3256,2904,4947,Rabri,29-10-2024,17:33:29,Completed,83
3257,8151,1683,Hyderabadi Biryani,24-11-2024,09:22:38,Completed,255
3258,8385,6245,Kulfi,29-11-2023,11:40:18,Completed,2334
3259,2326,352,Haleem,25-12-2022,07:51:56,Completed,123
3260,9548,9577,Rava Dosa,28-09-2023,12:42:34,Completed,883
3261,2248,3864,Jeera Rice,28-11-2024,17:56:54,Completed,1660
3262,3316,6402,Dal Fry,27-09-2022,17:35:03,Cancelled,1664
3263,2289,9740,Chicken Tikka,10-09-2024,18:13:31,Cancelled,626
3264,2945,1704,Paneer Tikka,04-01-2023,17:05:48,Completed,1865
3265,3181,9627,Tamarind Rice,27-01-2024,12:08:41,Completed,953
3266,2803,5783,Nihari,03-08-2022,15:43:09,Completed,677
3267,4791,1128,Matar Paneer,02-11-2023,19:28:13,Completed,2040
3268,1287,2726,Bhindi Masala,22-12-2024,08:09:11,Completed,1866
3269,5767,5206,Palak Paneer,25-12-2024,17:07:48,Completed,2229
3270,9473,7423,Jalebi,29-09-2024,10:22:20,Completed,85
3271,6413,3570,Tandoori Roti,25-08-2024,13:39:24,Completed,1874
3272,4707,1064,Pav Bhaji,27-10-2024,09:50:14,Completed,2496
3273,8456,1551,Prawn Masala,27-12-2022,15:11:54,Cancelled,102
3274,4474,9432,Masala Papad,14-11-2024,20:12:09,Completed,123
3275,3947,5299,Pav Bhaji,05-04-2023,16:16:10,Cancelled,2269
3276,9560,1281,Rajma Chawal,31-05-2024,16:09:45,Cancelled,152
3277,9415,913,Gulab Jamun,31-12-2024,14:17:51,Completed,624
3278,4423,6725,Aloo Paratha,25-05-2023,17:31:25,Completed,2314
3279,3058,2090,Poha,08-09-2024,15:28:17,Completed,2105
3280,3058,4553,Sambar Rice,25-05-2024,19:22:45,Cancelled,1075
3281,1948,3446,Dal Tadka,08-12-2022,10:36:31,Completed,1393
3282,8210,4562,Dal Fry,19-05-2023,10:32:59,Cancelled,1406
3283,9230,7178,Grilled Fish,25-07-2022,01:22:37,Cancelled,1125
3284,5255,7428,Rava Dosa,19-08-2022,09:14:21,Completed,1860
3285,2242,7200,Masala Papad,26-08-2022,19:08:15,Cancelled,1100
3286,1679,9746,Medu Vada,30-07-2023,15:04:18,Completed,2055
3287,9440,1675,Aloo Paratha,15-12-2022,11:15:22,Completed,2352
3288,9224,6537,Masala Dosa,06-03-2024,20:11:30,Completed,245
3289,4547,5208,Medu Vada,29-05-2024,22:51:41,Completed,798
3290,8250,2469,Aloo Paratha,08-08-2024,12:44:23,Completed,2497
3291,9348,8155,Shahi Paneer,22-03-2024,21:56:11,Completed,2163
3292,4495,4085,Tamarind Rice,12-10-2023,09:07:48,Completed,1234
3293,1041,6716,Aloo Paratha,06-10-2022,13:39:44,Completed,641
3294,6954,767,Rasgulla,24-11-2024,10:45:51,Cancelled,334
3295,935,3812,Haleem,29-06-2023,12:45:08,Completed,526
3296,6521,1517,Gulab Jamun,25-01-2024,09:30:12,Completed,323
3297,2516,3867,Pulao,12-02-2024,20:44:12,Completed,765
3298,1227,1212,Dal Tadka,08-10-2022,08:49:37,Completed,2277
3299,8209,5124,Haleem,11-08-2023,17:59:15,Completed,2113
3300,5870,1982,Nihari,25-06-2024,17:30:28,Completed,237
3301,8712,3234,Jeera Rice,02-06-2024,07:47:17,Completed,1668
3302,4589,4927,Prawn Masala,01-12-2023,20:47:09,Completed,93
3303,1338,2356,Butter Naan,30-06-2024,20:45:35,Completed,1045
3304,3905,3711,Shahi Paneer,20-10-2024,20:56:23,Completed,177
3305,5812,1045,Fish Curry,30-07-2023,18:58:03,Completed,2412
3306,6319,2404,Nihari,09-01-2023,19:11:32,Cancelled,433
3307,7460,925,Poha,20-12-2022,19:27:37,Cancelled,546
3308,8973,5295,Halwa,28-01-2024,07:29:09,Completed,2044
3309,8394,9571,Jalebi,12-05-2023,18:29:47,Completed,2113
3310,2055,9783,Poha,07-10-2023,08:04:04,Cancelled,233
3311,4983,8622,Egg Curry,16-07-2022,11:10:25,Cancelled,745
3312,9138,1261,Haleem,14-10-2022,07:06:54,Cancelled,739
3313,3691,3849,Chicken Tikka,11-03-2023,18:59:06,Completed,2407
3314,2136,8727,Paneer Bhurji,05-10-2024,21:39:41,Completed,1949
3315,1201,9297,Mixed Veg,19-09-2024,13:44:42,Completed,262
3316,35,951,Butter Chicken,25-08-2024,09:34:36,Cancelled,1728
3317,647,6634,Paneer Tikka,24-10-2024,15:30:50,Completed,2067
3318,3597,3716,Rajma Chawal,28-09-2024,11:32:08,Completed,2101
3319,1258,9435,Masala Papad,19-07-2024,14:53:07,Completed,2139
3320,6337,5319,Hyderabadi Biryani,18-11-2023,07:37:31,Completed,1476
3321,3583,8530,Nihari,06-07-2024,21:46:59,Completed,1107
3322,8444,6240,Rajma Chawal,21-09-2024,12:57:49,Completed,297
3323,2322,2709,Dum Aloo,13-09-2022,05:21:23,Completed,2284
3324,5437,8356,Kheer,12-12-2023,10:22:52,Cancelled,1351
3325,111,4394,Jeera Rice,20-06-2023,12:42:29,Completed,450
3326,7717,3448,Sambar Rice,30-11-2023,11:15:07,Completed,1142
3327,2678,895,Butter Naan,24-09-2023,15:47:57,Completed,351
3328,8567,1475,Jeera Rice,21-10-2024,22:55:57,Completed,1909
3329,8807,9611,Palak Paneer,12-10-2024,09:47:01,Completed,263
3330,4965,6620,Medu Vada,14-07-2023,12:35:38,Completed,161
3331,7614,2382,Haleem,03-07-2023,13:15:33,Completed,2286
3332,7046,4091,Uttapam,23-05-2024,10:17:13,Completed,922
3333,4994,3217,Phirni,01-03-2024,10:35:16,Completed,2089
3334,2470,3452,Palak Paneer,21-08-2023,19:26:10,Completed,823
3335,3471,4494,Bhindi Masala,04-07-2022,05:00:24,Completed,387
3336,4993,615,Nihari,05-02-2024,07:21:46,Completed,2446
3337,805,7714,Aloo Gobi,27-07-2022,13:28:42,Completed,1841
3338,3061,4548,Dal Fry,15-08-2024,10:57:01,Completed,1258
3339,9308,8016,Lemon Rice,30-05-2024,16:49:54,Completed,460
3340,6113,3291,Hyderabadi Biryani,10-11-2022,19:21:04,Completed,1587
3341,6925,3023,Galouti Kebab,18-03-2023,11:09:25,Cancelled,1289
3342,7887,4475,Phirni,15-03-2023,10:22:00,Completed,363
3343,6963,1673,Shammi Kebab,04-08-2022,17:00:35,Completed,1341
3344,474,6842,Garlic Naan,27-01-2024,09:11:33,Completed,238
3345,3271,6381,Phirni,19-05-2024,09:41:02,Completed,2095
3346,60,3593,Butter Naan,22-03-2023,15:52:52,Completed,1775
3347,8862,5761,Prawn Masala,08-06-2024,13:08:42,Completed,2175
3348,2637,546,Dal Fry,09-08-2024,19:54:49,Completed,918
3349,7444,9391,Hyderabadi Biryani,25-07-2024,13:54:36,Completed,1736
3350,31,4175,Dum Aloo,02-08-2023,13:55:46,Cancelled,2434
3351,2342,4956,Bhindi Masala,13-06-2024,16:32:39,Completed,2440
3352,2986,4806,Rasgulla,07-06-2022,06:40:04,Completed,380
3353,9156,246,Idli Sambhar,03-04-2024,09:24:47,Completed,840
3354,683,887,Kheer,19-07-2023,19:50:03,Completed,1983
3355,1920,2436,Haleem,22-10-2023,17:37:53,Completed,982
3356,8936,3531,Kheer,09-05-2023,15:58:37,Completed,1613
3357,6828,179,Bhindi Masala,01-11-2022,09:38:18,Completed,2320
3358,6057,8649,Sambar Rice,21-01-2023,09:20:11,Completed,803
3359,5303,4975,Dum Aloo,21-07-2023,18:24:46,Completed,2036
3360,1533,2126,Butter Chicken,01-09-2022,21:15:48,Cancelled,1717
3361,3842,5946,Seekh Kebab,13-11-2023,13:40:16,Completed,2274
3362,8361,1261,Dal Tadka,21-10-2022,13:37:07,Completed,1672
3363,1198,189,Gulab Jamun,20-03-2023,12:02:59,Completed,261
3364,1305,9827,Paneer Tikka,20-03-2024,11:51:08,Completed,871
3365,7902,426,Bisi Bele Bath,17-07-2024,17:17:10,Completed,1188
3366,8952,5532,Rajma Chawal,06-11-2023,10:02:25,Completed,2188
3367,3837,229,Jeera Rice,26-08-2024,06:47:44,Cancelled,1931
3368,1654,5102,Shammi Kebab,27-04-2023,21:59:59,Cancelled,1922
3369,4858,4830,Pav Bhaji,03-06-2024,11:21:45,Completed,2326
3370,5884,3749,Rasgulla,16-11-2024,12:31:54,Completed,607
3371,5703,6999,Grilled Fish,03-06-2024,21:24:25,Completed,1076
3372,584,5920,Seekh Kebab,10-04-2023,13:49:38,Cancelled,327
3373,4942,6356,Jalebi,19-07-2022,11:17:27,Completed,2018
3374,6365,1297,Kheer,04-10-2023,08:09:02,Completed,1816
3375,4651,1268,Paneer Bhurji,07-12-2022,20:15:00,Completed,2364
3376,2519,4552,Chicken Tikka,13-09-2023,18:36:04,Completed,1898
3377,1962,1497,Seekh Kebab,15-05-2024,15:03:31,Completed,522
3378,88,3053,Chole Bhature,13-07-2022,15:43:05,Completed,1332
3379,6072,8629,Halwa,20-10-2024,17:34:41,Cancelled,299
